Sample_Index,Y_Encoded,Y_Label
1438,1,EGFR
1439,1,EGFR
1440,1,EGFR
1441,1,EGFR
1442,2,KRAS
1443,3,Triple-Negative
1444,1,EGFR
1445,1,EGFR
1446,1,EGFR
1447,2,KRAS
1448,2,KRAS
1449,1,EGFR
1450,2,KRAS
1451,1,EGFR
1452,2,KRAS
1453,1,EGFR
1454,1,EGFR
1455,2,KRAS
1456,1,EGFR
1457,1,EGFR
1458,1,EGFR
1459,2,KRAS
1460,2,KRAS
1461,1,EGFR
1462,2,KRAS
1463,2,KRAS
1464,2,KRAS
1465,1,EGFR
1466,1,EGFR
1467,1,EGFR
1468,3,Triple-Negative
1469,3,Triple-Negative
1470,2,KRAS
1471,1,EGFR
1472,2,KRAS
1473,1,EGFR
1474,2,KRAS
1475,1,EGFR
1476,2,KRAS
1477,3,Triple-Negative
1478,2,KRAS
1479,1,EGFR
1480,1,EGFR
1481,2,KRAS
1482,0,ALK
1483,2,KRAS
1484,1,EGFR
1485,1,EGFR
1486,2,KRAS
1487,3,Triple-Negative
1488,2,KRAS
1489,0,ALK
1490,1,EGFR
1491,1,EGFR
1492,1,EGFR
1493,1,EGFR
1494,2,KRAS
1495,1,EGFR
1496,1,EGFR
1497,2,KRAS
1498,2,KRAS
1499,1,EGFR
1500,1,EGFR
1501,2,KRAS
1502,2,KRAS
1503,1,EGFR
1504,2,KRAS
1505,1,EGFR
1506,1,EGFR
1507,3,Triple-Negative
1508,1,EGFR
1509,2,KRAS
1510,1,EGFR
1511,1,EGFR
1512,3,Triple-Negative
1513,0,ALK
1514,1,EGFR
1515,2,KRAS
1516,1,EGFR
1517,3,Triple-Negative
1518,1,EGFR
1519,1,EGFR
1520,1,EGFR
1521,1,EGFR
1522,3,Triple-Negative
1523,1,EGFR
1524,3,Triple-Negative
1525,1,EGFR
1526,2,KRAS
1527,1,EGFR
1528,3,Triple-Negative
1529,2,KRAS
1530,1,EGFR
1531,2,KRAS
1532,1,EGFR
1533,1,EGFR
1534,1,EGFR
1535,1,EGFR
1536,2,KRAS
1537,2,KRAS
1538,1,EGFR
1539,1,EGFR
1540,1,EGFR
1541,1,EGFR
1542,2,KRAS
1543,1,EGFR
1544,1,EGFR
1545,1,EGFR
1546,2,KRAS
1547,1,EGFR
1548,3,Triple-Negative
1549,1,EGFR
1550,1,EGFR
1551,2,KRAS
1552,1,EGFR
1553,1,EGFR
1554,1,EGFR
1555,0,ALK
1556,0,ALK
1557,1,EGFR
1558,3,Triple-Negative
1559,2,KRAS
1560,2,KRAS
1561,2,KRAS
1562,2,KRAS
1563,2,KRAS
1564,3,Triple-Negative
1565,3,Triple-Negative
1566,1,EGFR
1567,1,EGFR
1568,2,KRAS
1569,1,EGFR
1570,2,KRAS
1571,2,KRAS
1572,0,ALK
1573,2,KRAS
1574,3,Triple-Negative
1575,2,KRAS
1576,1,EGFR
1577,2,KRAS
1578,1,EGFR
1579,1,EGFR
1580,1,EGFR
1581,1,EGFR
1582,1,EGFR
1583,2,KRAS
1584,3,Triple-Negative
1585,1,EGFR
1586,2,KRAS
1587,2,KRAS
1588,2,KRAS
1589,2,KRAS
1590,3,Triple-Negative
1591,1,EGFR
1592,2,KRAS
1593,3,Triple-Negative
1594,1,EGFR
1595,0,ALK
1596,1,EGFR
1597,1,EGFR
1598,0,ALK
1599,1,EGFR
1600,1,EGFR
1601,2,KRAS
1602,3,Triple-Negative
1603,2,KRAS
1604,0,ALK
1605,2,KRAS
1606,1,EGFR
1607,2,KRAS
1608,3,Triple-Negative
1609,2,KRAS
1610,3,Triple-Negative
1611,1,EGFR
1612,2,KRAS
1613,1,EGFR
1614,1,EGFR
1615,1,EGFR
1616,2,KRAS
1617,3,Triple-Negative
1618,2,KRAS
1619,2,KRAS
1620,1,EGFR
1621,1,EGFR
1622,2,KRAS
1623,2,KRAS
1624,1,EGFR
1625,3,Triple-Negative
1626,2,KRAS
1627,1,EGFR
1628,1,EGFR
1629,2,KRAS
1630,2,KRAS
1631,2,KRAS
1632,2,KRAS
1633,0,ALK
1634,2,KRAS
1635,1,EGFR
1636,1,EGFR
1637,1,EGFR
1638,2,KRAS
1639,1,EGFR
1640,1,EGFR
1641,2,KRAS
1642,1,EGFR
1643,2,KRAS
1644,1,EGFR
1645,1,EGFR
1646,2,KRAS
1647,2,KRAS
1648,3,Triple-Negative
1649,2,KRAS
1650,2,KRAS
1651,2,KRAS
1652,2,KRAS
1653,2,KRAS
1654,3,Triple-Negative
1655,1,EGFR
1656,1,EGFR
1657,1,EGFR
1658,2,KRAS
1659,1,EGFR
1660,1,EGFR
1661,2,KRAS
1662,1,EGFR
1663,1,EGFR
1664,2,KRAS
1665,2,KRAS
1666,2,KRAS
1667,2,KRAS
1668,3,Triple-Negative
1669,1,EGFR
1670,2,KRAS
1671,2,KRAS
1672,1,EGFR
1673,1,EGFR
1674,1,EGFR
1675,1,EGFR
1676,2,KRAS
1677,2,KRAS
1678,3,Triple-Negative
1679,1,EGFR
1680,2,KRAS
1681,2,KRAS
1682,2,KRAS
1683,2,KRAS
1684,3,Triple-Negative
1685,2,KRAS
1686,1,EGFR
1687,2,KRAS
1688,1,EGFR
1689,1,EGFR
1690,1,EGFR
1691,1,EGFR
1692,2,KRAS
1693,1,EGFR
1694,3,Triple-Negative
1695,1,EGFR
1696,2,KRAS
1697,1,EGFR
1698,2,KRAS
1699,3,Triple-Negative
1700,2,KRAS
1701,0,ALK
1702,3,Triple-Negative
1703,2,KRAS
1704,2,KRAS
1705,1,EGFR
1706,2,KRAS
1707,2,KRAS
1708,1,EGFR
1709,0,ALK
1710,2,KRAS
1711,2,KRAS
1712,1,EGFR
1713,2,KRAS
1714,3,Triple-Negative
1715,2,KRAS
1716,1,EGFR
1717,1,EGFR
1718,3,Triple-Negative
1719,2,KRAS
1720,2,KRAS
1721,3,Triple-Negative
1722,1,EGFR
1723,1,EGFR
1724,1,EGFR
1725,1,EGFR
1726,1,EGFR
1727,2,KRAS
1728,3,Triple-Negative
1729,2,KRAS
1730,0,ALK
1731,2,KRAS
1732,1,EGFR
1733,2,KRAS
1734,2,KRAS
1735,1,EGFR
1736,1,EGFR
1737,2,KRAS
1738,2,KRAS
1739,2,KRAS
1740,1,EGFR
1741,1,EGFR
1742,2,KRAS
1743,2,KRAS
1744,1,EGFR
1745,3,Triple-Negative
1746,2,KRAS
1747,1,EGFR
1748,1,EGFR
1749,3,Triple-Negative
1750,1,EGFR
1751,1,EGFR
1752,1,EGFR
1753,3,Triple-Negative
1754,3,Triple-Negative
1755,2,KRAS
1756,1,EGFR
1757,2,KRAS
1758,2,KRAS
1759,2,KRAS
1760,2,KRAS
1761,2,KRAS
1762,1,EGFR
1763,1,EGFR
1764,1,EGFR
1765,2,KRAS
1766,2,KRAS
1767,1,EGFR
1768,2,KRAS
1769,1,EGFR
1770,3,Triple-Negative
1771,1,EGFR
1772,3,Triple-Negative
1773,1,EGFR
1774,2,KRAS
1775,1,EGFR
1776,2,KRAS
1777,2,KRAS
1778,1,EGFR
1779,1,EGFR
1780,3,Triple-Negative
1781,1,EGFR
1782,1,EGFR
1783,2,KRAS
1784,3,Triple-Negative
1785,1,EGFR
1786,1,EGFR
1787,1,EGFR
1788,3,Triple-Negative
1789,2,KRAS
1790,1,EGFR
1791,2,KRAS
1792,1,EGFR
1793,1,EGFR
1794,2,KRAS
1795,1,EGFR
1796,1,EGFR
1797,3,Triple-Negative
1798,1,EGFR
1799,1,EGFR
1800,1,EGFR
1801,0,ALK
1802,1,EGFR
1803,2,KRAS
1804,1,EGFR
1805,1,EGFR
1806,1,EGFR
1807,2,KRAS
1808,1,EGFR
1809,2,KRAS
1810,2,KRAS
1811,1,EGFR
1812,2,KRAS
1813,1,EGFR
1814,2,KRAS
1815,3,Triple-Negative
1816,1,EGFR
1817,3,Triple-Negative
1818,1,EGFR
1819,1,EGFR
1820,2,KRAS
1821,1,EGFR
1822,1,EGFR
1823,1,EGFR
1824,2,KRAS
1825,1,EGFR
1826,2,KRAS
1827,2,KRAS
1828,1,EGFR
1829,0,ALK
1830,3,Triple-Negative
1831,1,EGFR
1832,2,KRAS
1833,1,EGFR
1834,2,KRAS
1835,3,Triple-Negative
1836,2,KRAS
1837,1,EGFR
1838,3,Triple-Negative
1839,2,KRAS
1840,1,EGFR
1841,2,KRAS
1842,2,KRAS
1843,3,Triple-Negative
1844,1,EGFR
1845,3,Triple-Negative
1846,1,EGFR
1847,2,KRAS
1848,2,KRAS
1849,2,KRAS
1850,2,KRAS
1851,2,KRAS
1852,1,EGFR
1853,2,KRAS
1854,2,KRAS
1855,2,KRAS
1856,3,Triple-Negative
1857,2,KRAS
1858,2,KRAS
1859,1,EGFR
1860,2,KRAS
1861,1,EGFR
1862,1,EGFR
1863,2,KRAS
1864,1,EGFR
1865,2,KRAS
1866,1,EGFR
1867,1,EGFR
1868,1,EGFR
1869,3,Triple-Negative
1870,2,KRAS
1871,2,KRAS
1872,2,KRAS
1873,1,EGFR
1874,2,KRAS
1875,3,Triple-Negative
1876,2,KRAS
1877,2,KRAS
1878,2,KRAS
1879,3,Triple-Negative
1880,2,KRAS
1881,2,KRAS
1882,2,KRAS
1883,0,ALK
1884,3,Triple-Negative
1885,3,Triple-Negative
1886,2,KRAS
1887,3,Triple-Negative
1888,1,EGFR
1889,1,EGFR
1890,1,EGFR
1891,3,Triple-Negative
1892,1,EGFR
1893,1,EGFR
1894,1,EGFR
1895,1,EGFR
1896,2,KRAS
1897,1,EGFR
1898,2,KRAS
1899,1,EGFR
1900,3,Triple-Negative
1901,1,EGFR
1902,2,KRAS
1903,2,KRAS
1904,1,EGFR
1905,2,KRAS
1906,2,KRAS
1907,2,KRAS
1908,2,KRAS
1909,2,KRAS
1910,1,EGFR
1911,3,Triple-Negative
1912,3,Triple-Negative
1913,2,KRAS
1914,3,Triple-Negative
1915,1,EGFR
1916,1,EGFR
1917,2,KRAS
1918,3,Triple-Negative
1919,2,KRAS
1920,1,EGFR
1921,1,EGFR
1922,1,EGFR
1923,1,EGFR
1924,1,EGFR
1925,2,KRAS
1926,3,Triple-Negative
1927,2,KRAS
1928,2,KRAS
1929,3,Triple-Negative
1930,2,KRAS
1931,1,EGFR
1932,1,EGFR
1933,1,EGFR
1934,2,KRAS
1935,2,KRAS
1936,1,EGFR
1937,1,EGFR
1938,3,Triple-Negative
1939,1,EGFR
1940,3,Triple-Negative
1941,1,EGFR
1942,1,EGFR
1943,1,EGFR
1944,2,KRAS
1945,3,Triple-Negative
1946,1,EGFR
1947,1,EGFR
1948,2,KRAS
1949,2,KRAS
1950,2,KRAS
1951,1,EGFR
1952,1,EGFR
1953,2,KRAS
1954,1,EGFR
1955,1,EGFR
1956,2,KRAS
1957,2,KRAS
1958,1,EGFR
1959,2,KRAS
1960,1,EGFR
1961,1,EGFR
1962,2,KRAS
1963,2,KRAS
1964,1,EGFR
1965,1,EGFR
1966,3,Triple-Negative
1967,1,EGFR
1968,3,Triple-Negative
1969,2,KRAS
1970,2,KRAS
1971,1,EGFR
1972,3,Triple-Negative
1973,1,EGFR
1974,1,EGFR
1975,1,EGFR
1976,1,EGFR
1977,1,EGFR
1978,2,KRAS
1979,2,KRAS
1980,2,KRAS
1981,1,EGFR
1982,2,KRAS
1983,2,KRAS
1984,1,EGFR
1985,1,EGFR
1986,3,Triple-Negative
1987,2,KRAS
1988,1,EGFR
1989,2,KRAS
1990,2,KRAS
1991,2,KRAS
1992,1,EGFR
1993,3,Triple-Negative
1994,2,KRAS
1995,1,EGFR
1996,2,KRAS
1997,1,EGFR
1998,2,KRAS
1999,2,KRAS
2000,2,KRAS
2001,2,KRAS
2002,1,EGFR
2003,1,EGFR
2004,3,Triple-Negative
2005,1,EGFR
2006,3,Triple-Negative
2007,2,KRAS
2008,1,EGFR
2009,1,EGFR
2010,1,EGFR
2011,1,EGFR
2012,3,Triple-Negative
2013,2,KRAS
2014,0,ALK
2015,3,Triple-Negative
2016,2,KRAS
2017,1,EGFR
2018,2,KRAS
2019,1,EGFR
2020,1,EGFR
2021,1,EGFR
2022,3,Triple-Negative
2023,1,EGFR
2024,2,KRAS
2025,1,EGFR
2026,1,EGFR
2027,2,KRAS
2028,3,Triple-Negative
2029,3,Triple-Negative
2030,2,KRAS
2031,2,KRAS
2032,1,EGFR
2033,1,EGFR
2034,2,KRAS
2035,1,EGFR
2036,2,KRAS
2037,3,Triple-Negative
2038,2,KRAS
2039,3,Triple-Negative
2040,1,EGFR
2041,2,KRAS
2042,1,EGFR
2043,2,KRAS
2044,2,KRAS
2045,2,KRAS
2046,2,KRAS
2047,1,EGFR
2048,1,EGFR
2049,2,KRAS
2050,1,EGFR
2051,2,KRAS
2052,2,KRAS
2053,1,EGFR
2054,1,EGFR
2055,1,EGFR
2056,3,Triple-Negative
2057,1,EGFR
2058,3,Triple-Negative
2059,1,EGFR
2060,1,EGFR
2061,1,EGFR
2062,1,EGFR
2063,2,KRAS
2064,2,KRAS
2065,1,EGFR
2066,2,KRAS
2067,2,KRAS
2068,1,EGFR
2069,3,Triple-Negative
2070,2,KRAS
2071,2,KRAS
2072,1,EGFR
2073,3,Triple-Negative
2074,2,KRAS
2075,1,EGFR
2076,1,EGFR
2077,2,KRAS
2078,1,EGFR
2079,1,EGFR
2080,1,EGFR
2081,1,EGFR
2082,1,EGFR
2083,1,EGFR
2084,1,EGFR
2085,0,ALK
2086,2,KRAS
2087,0,ALK
2088,3,Triple-Negative
2089,1,EGFR
2090,1,EGFR
2091,2,KRAS
2092,2,KRAS
2093,1,EGFR
2094,1,EGFR
2095,2,KRAS
2096,1,EGFR
2097,2,KRAS
2098,2,KRAS
2099,3,Triple-Negative
2100,0,ALK
2101,3,Triple-Negative
2102,1,EGFR
2103,2,KRAS
2104,0,ALK
2105,1,EGFR
2106,0,ALK
2107,2,KRAS
2108,1,EGFR
2109,1,EGFR
2110,3,Triple-Negative
2111,1,EGFR
2112,3,Triple-Negative
2113,1,EGFR
2114,2,KRAS
2115,2,KRAS
2116,1,EGFR
2117,1,EGFR
2118,2,KRAS
2119,1,EGFR
2120,1,EGFR
2121,1,EGFR
2122,0,ALK
2123,2,KRAS
2124,1,EGFR
2125,1,EGFR
2126,2,KRAS
2127,1,EGFR
2128,1,EGFR
2129,2,KRAS
2130,1,EGFR
2131,2,KRAS
2132,3,Triple-Negative
2133,0,ALK
2134,1,EGFR
2135,3,Triple-Negative
2136,2,KRAS
2137,1,EGFR
2138,1,EGFR
2139,2,KRAS
2140,3,Triple-Negative
2141,2,KRAS
2142,2,KRAS
2143,2,KRAS
2144,2,KRAS
2145,1,EGFR
2146,1,EGFR
2147,1,EGFR
2148,1,EGFR
2149,2,KRAS
2150,3,Triple-Negative
2151,1,EGFR
2152,2,KRAS
2153,2,KRAS
2154,2,KRAS
2155,2,KRAS
2156,2,KRAS
2157,2,KRAS
2158,1,EGFR
2159,1,EGFR
2160,1,EGFR
2161,2,KRAS
2162,1,EGFR
2163,2,KRAS
2164,2,KRAS
2165,1,EGFR
2166,2,KRAS
2167,1,EGFR
2168,2,KRAS
2169,1,EGFR
2170,3,Triple-Negative
2171,2,KRAS
2172,1,EGFR
2173,2,KRAS
2174,2,KRAS
2175,2,KRAS
2176,2,KRAS
2177,1,EGFR
2178,2,KRAS
2179,1,EGFR
2180,3,Triple-Negative
2181,1,EGFR
2182,1,EGFR
2183,0,ALK
2184,1,EGFR
2185,2,KRAS
2186,1,EGFR
2187,1,EGFR
2188,1,EGFR
2189,0,ALK
2190,2,KRAS
2191,1,EGFR
2192,2,KRAS
2193,2,KRAS
2194,1,EGFR
2195,1,EGFR
2196,2,KRAS
2197,3,Triple-Negative
2198,2,KRAS
2199,3,Triple-Negative
2200,2,KRAS
2201,1,EGFR
2202,3,Triple-Negative
2203,2,KRAS
2204,3,Triple-Negative
2205,1,EGFR
2206,0,ALK
2207,3,Triple-Negative
2208,1,EGFR
2209,1,EGFR
2210,2,KRAS
2211,1,EGFR
2212,3,Triple-Negative
2213,1,EGFR
2214,2,KRAS
2215,1,EGFR
2216,1,EGFR
2217,2,KRAS
2218,2,KRAS
2219,2,KRAS
2220,3,Triple-Negative
2221,3,Triple-Negative
2222,2,KRAS
2223,2,KRAS
2224,2,KRAS
2225,0,ALK
2226,1,EGFR
2227,2,KRAS
2228,2,KRAS
2229,3,Triple-Negative
2230,1,EGFR
2231,1,EGFR
2232,2,KRAS
2233,3,Triple-Negative
2234,3,Triple-Negative
2235,2,KRAS
2236,3,Triple-Negative
2237,2,KRAS
2238,1,EGFR
2239,3,Triple-Negative
2240,2,KRAS
2241,2,KRAS
2242,2,KRAS
2243,2,KRAS
2244,1,EGFR
2245,1,EGFR
2246,2,KRAS
2247,3,Triple-Negative
2248,1,EGFR
2249,1,EGFR
2250,1,EGFR
2251,2,KRAS
2252,1,EGFR
2253,1,EGFR
2254,2,KRAS
2255,0,ALK
2256,2,KRAS
2257,1,EGFR
2258,1,EGFR
2259,1,EGFR
2260,2,KRAS
2261,1,EGFR
2262,2,KRAS
2263,1,EGFR
2264,2,KRAS
2265,1,EGFR
2266,2,KRAS
2267,1,EGFR
2268,3,Triple-Negative
2269,0,ALK
2270,2,KRAS
2271,2,KRAS
2272,1,EGFR
2273,1,EGFR
2274,3,Triple-Negative
2275,1,EGFR
2276,3,Triple-Negative
2277,2,KRAS
2278,1,EGFR
2279,2,KRAS
2280,1,EGFR
2281,1,EGFR
2282,1,EGFR
2283,1,EGFR
2284,1,EGFR
2285,2,KRAS
2286,2,KRAS
2287,1,EGFR
2288,2,KRAS
2289,2,KRAS
2290,1,EGFR
2291,1,EGFR
2292,1,EGFR
2293,2,KRAS
2294,1,EGFR
2295,2,KRAS
2296,1,EGFR
2297,1,EGFR
2298,2,KRAS
2299,2,KRAS
2300,1,EGFR
2301,1,EGFR
2302,2,KRAS
2303,2,KRAS
2304,2,KRAS
2305,2,KRAS
2306,1,EGFR
2307,1,EGFR
2308,1,EGFR
2309,3,Triple-Negative
2310,3,Triple-Negative
2311,2,KRAS
2312,2,KRAS
2313,2,KRAS
2314,2,KRAS
2315,2,KRAS
2316,1,EGFR
2317,1,EGFR
2318,1,EGFR
2319,1,EGFR
2320,1,EGFR
2321,3,Triple-Negative
2322,1,EGFR
2323,2,KRAS
2324,3,Triple-Negative
2325,3,Triple-Negative
2326,1,EGFR
2327,1,EGFR
2328,1,EGFR
2329,1,EGFR
2330,3,Triple-Negative
2331,2,KRAS
2332,1,EGFR
2333,1,EGFR
2334,3,Triple-Negative
2335,2,KRAS
2336,0,ALK
2337,0,ALK
2338,1,EGFR
2339,1,EGFR
2340,3,Triple-Negative
2341,1,EGFR
2342,1,EGFR
2343,1,EGFR
2344,2,KRAS
2345,1,EGFR
2346,2,KRAS
2347,1,EGFR
2348,2,KRAS
2349,1,EGFR
2350,2,KRAS
2351,3,Triple-Negative
2352,3,Triple-Negative
2353,1,EGFR
2354,1,EGFR
2355,3,Triple-Negative
2356,2,KRAS
2357,3,Triple-Negative
2358,2,KRAS
2359,2,KRAS
2360,2,KRAS
2361,3,Triple-Negative
2362,3,Triple-Negative
2363,3,Triple-Negative
2364,2,KRAS
2365,2,KRAS
2366,3,Triple-Negative
2367,1,EGFR
2368,3,Triple-Negative
2369,1,EGFR
2370,1,EGFR
2371,2,KRAS
2372,0,ALK
2373,3,Triple-Negative
2374,1,EGFR
2375,1,EGFR
2376,1,EGFR
2377,2,KRAS
2378,1,EGFR
2379,2,KRAS
2380,1,EGFR
2381,2,KRAS
2382,2,KRAS
2383,1,EGFR
2384,2,KRAS
2385,1,EGFR
2386,3,Triple-Negative
2387,1,EGFR
2388,1,EGFR
2389,2,KRAS
2390,1,EGFR
2391,0,ALK
2392,2,KRAS
2393,2,KRAS
2394,1,EGFR
2395,2,KRAS
2396,2,KRAS
2397,1,EGFR
2398,1,EGFR
2399,3,Triple-Negative
2400,3,Triple-Negative
2401,2,KRAS
2402,2,KRAS
2403,2,KRAS
2404,2,KRAS
2405,1,EGFR
2406,2,KRAS
2407,2,KRAS
2408,2,KRAS
2409,1,EGFR
2410,2,KRAS
2411,3,Triple-Negative
2412,1,EGFR
2413,1,EGFR
2414,1,EGFR
2415,3,Triple-Negative
2416,2,KRAS
2417,1,EGFR
2418,1,EGFR
2419,2,KRAS
2420,1,EGFR
2421,1,EGFR
2422,3,Triple-Negative
2423,2,KRAS
2424,1,EGFR
2425,1,EGFR
2426,1,EGFR
2427,3,Triple-Negative
2428,1,EGFR
2429,3,Triple-Negative
2430,1,EGFR
2431,1,EGFR
2432,1,EGFR
2433,1,EGFR
2434,0,ALK
2435,1,EGFR
2436,2,KRAS
2437,1,EGFR
2438,0,ALK
2439,3,Triple-Negative
2440,2,KRAS
2441,1,EGFR
2442,2,KRAS
2443,2,KRAS
2444,0,ALK
2445,2,KRAS
2446,2,KRAS
2447,2,KRAS
2448,2,KRAS
2449,3,Triple-Negative
2450,3,Triple-Negative
2451,2,KRAS
2452,2,KRAS
2453,2,KRAS
2454,3,Triple-Negative
2455,1,EGFR
2456,2,KRAS
2457,2,KRAS
2458,1,EGFR
2459,1,EGFR
2460,2,KRAS
2461,2,KRAS
2462,2,KRAS
2463,1,EGFR
2464,2,KRAS
2465,2,KRAS
2466,1,EGFR
2467,1,EGFR
2468,1,EGFR
2469,1,EGFR
2470,1,EGFR
2471,1,EGFR
2472,2,KRAS
2473,2,KRAS
2474,1,EGFR
2475,1,EGFR
2476,1,EGFR
2477,2,KRAS
2478,2,KRAS
2479,2,KRAS
2480,1,EGFR
2481,2,KRAS
2482,3,Triple-Negative
2483,1,EGFR
2484,1,EGFR
2485,1,EGFR
2486,1,EGFR
2487,1,EGFR
2488,1,EGFR
2489,1,EGFR
2490,3,Triple-Negative
2491,0,ALK
2492,1,EGFR
2493,1,EGFR
2494,2,KRAS
2495,1,EGFR
2496,1,EGFR
2497,2,KRAS
2498,2,KRAS
2499,1,EGFR
2500,2,KRAS
2501,2,KRAS
2502,3,Triple-Negative
2503,1,EGFR
2504,1,EGFR
2505,0,ALK
2506,2,KRAS
2507,1,EGFR
2508,1,EGFR
2509,2,KRAS
2510,2,KRAS
2511,1,EGFR
2512,1,EGFR
2513,2,KRAS
2514,2,KRAS
2515,1,EGFR
2516,3,Triple-Negative
2517,0,ALK
2518,2,KRAS
2519,2,KRAS
2520,3,Triple-Negative
2521,2,KRAS
2522,2,KRAS
2523,1,EGFR
2524,1,EGFR
2525,3,Triple-Negative
2526,2,KRAS
2527,2,KRAS
2528,3,Triple-Negative
2529,1,EGFR
2530,2,KRAS
2531,1,EGFR
2532,2,KRAS
2533,1,EGFR
2534,1,EGFR
2535,1,EGFR
2536,2,KRAS
2537,3,Triple-Negative
2538,1,EGFR
2539,3,Triple-Negative
2540,2,KRAS
2541,1,EGFR
2542,0,ALK
2543,1,EGFR
2544,2,KRAS
2545,2,KRAS
2546,1,EGFR
2547,2,KRAS
2548,2,KRAS
2549,1,EGFR
2550,1,EGFR
2551,1,EGFR
2552,1,EGFR
2553,3,Triple-Negative
2554,1,EGFR
2555,2,KRAS
2556,2,KRAS
2557,1,EGFR
2558,2,KRAS
2559,3,Triple-Negative
2560,2,KRAS
2561,2,KRAS
2562,1,EGFR
2563,1,EGFR
2564,1,EGFR
2565,3,Triple-Negative
2566,0,ALK
2567,1,EGFR
2568,1,EGFR
2569,3,Triple-Negative
2570,1,EGFR
2571,1,EGFR
2572,0,ALK
2573,0,ALK
2574,2,KRAS
2575,1,EGFR
2576,3,Triple-Negative
2577,2,KRAS
2578,1,EGFR
2579,1,EGFR
2580,3,Triple-Negative
2581,2,KRAS
2582,1,EGFR
2583,1,EGFR
2584,2,KRAS
2585,1,EGFR
2586,1,EGFR
2587,1,EGFR
2588,1,EGFR
2589,3,Triple-Negative
2590,1,EGFR
2591,1,EGFR
2592,3,Triple-Negative
2593,1,EGFR
2594,1,EGFR
2595,1,EGFR
2596,1,EGFR
2597,2,KRAS
2598,3,Triple-Negative
2599,1,EGFR
2600,1,EGFR
2601,1,EGFR
2602,1,EGFR
2603,2,KRAS
2604,3,Triple-Negative
2605,3,Triple-Negative
2606,3,Triple-Negative
2607,1,EGFR
2608,1,EGFR
2609,1,EGFR
2610,2,KRAS
2611,1,EGFR
2612,1,EGFR
2613,1,EGFR
2614,3,Triple-Negative
2615,3,Triple-Negative
2616,0,ALK
2617,1,EGFR
2618,1,EGFR
2619,3,Triple-Negative
2620,3,Triple-Negative
2621,2,KRAS
2622,1,EGFR
2623,1,EGFR
2624,2,KRAS
2625,0,ALK
2626,1,EGFR
2627,2,KRAS
2628,1,EGFR
2629,1,EGFR
2630,2,KRAS
2631,2,KRAS
2632,1,EGFR
2633,1,EGFR
2634,1,EGFR
2635,2,KRAS
2636,2,KRAS
2637,2,KRAS
2638,1,EGFR
2639,1,EGFR
2640,1,EGFR
2641,1,EGFR
2642,1,EGFR
2643,1,EGFR
2644,3,Triple-Negative
2645,0,ALK
2646,0,ALK
2647,1,EGFR
2648,1,EGFR
2649,1,EGFR
2650,1,EGFR
2651,2,KRAS
2652,2,KRAS
2653,1,EGFR
2654,2,KRAS
2655,0,ALK
2656,1,EGFR
2657,1,EGFR
2658,2,KRAS
2659,1,EGFR
2660,2,KRAS
2661,2,KRAS
2662,2,KRAS
2663,3,Triple-Negative
2664,1,EGFR
2665,2,KRAS
2666,1,EGFR
2667,1,EGFR
2668,1,EGFR
2669,1,EGFR
2670,1,EGFR
2671,2,KRAS
2672,1,EGFR
2673,3,Triple-Negative
2674,1,EGFR
2675,1,EGFR
2676,1,EGFR
2677,1,EGFR
2678,1,EGFR
2679,1,EGFR
2680,3,Triple-Negative
2681,1,EGFR
2682,3,Triple-Negative
2683,2,KRAS
2684,1,EGFR
2685,2,KRAS
2686,3,Triple-Negative
2687,2,KRAS
2688,3,Triple-Negative
2689,3,Triple-Negative
2690,2,KRAS
2691,2,KRAS
2692,2,KRAS
2693,3,Triple-Negative
2694,1,EGFR
2695,2,KRAS
2696,1,EGFR
2697,1,EGFR
2698,1,EGFR
2699,1,EGFR
2700,1,EGFR
2701,0,ALK
2702,3,Triple-Negative
2703,3,Triple-Negative
2704,1,EGFR
2705,2,KRAS
2706,2,KRAS
2707,2,KRAS
2708,1,EGFR
2709,2,KRAS
2710,1,EGFR
2711,1,EGFR
2712,2,KRAS
2713,2,KRAS
2714,2,KRAS
2715,2,KRAS
2716,3,Triple-Negative
2717,3,Triple-Negative
2718,2,KRAS
2719,2,KRAS
2720,2,KRAS
2721,0,ALK
2722,1,EGFR
2723,2,KRAS
2724,1,EGFR
2725,2,KRAS
2726,2,KRAS
2727,0,ALK
2728,1,EGFR
2729,3,Triple-Negative
2730,1,EGFR
2731,1,EGFR
2732,1,EGFR
2733,3,Triple-Negative
2734,1,EGFR
2735,2,KRAS
2736,2,KRAS
2737,2,KRAS
2738,2,KRAS
2739,3,Triple-Negative
2740,3,Triple-Negative
2741,1,EGFR
2742,1,EGFR
2743,3,Triple-Negative
2744,0,ALK
2745,2,KRAS
2746,2,KRAS
2747,2,KRAS
2748,3,Triple-Negative
2749,2,KRAS
2750,3,Triple-Negative
2751,1,EGFR
2752,2,KRAS
2753,3,Triple-Negative
2754,2,KRAS
2755,1,EGFR
2756,1,EGFR
2757,3,Triple-Negative
2758,3,Triple-Negative
2759,1,EGFR
2760,2,KRAS
2761,3,Triple-Negative
2762,1,EGFR
2763,3,Triple-Negative
2764,2,KRAS
2765,1,EGFR
2766,1,EGFR
2767,1,EGFR
2768,1,EGFR
2769,1,EGFR
2770,1,EGFR
2771,1,EGFR
2772,0,ALK
2773,2,KRAS
2774,3,Triple-Negative
2775,2,KRAS
2776,0,ALK
2777,1,EGFR
2778,2,KRAS
2779,0,ALK
2780,1,EGFR
2781,2,KRAS
